country,year,age_group,mfpr
khm,2003,65,38.826020
khm,2003,total_15,80.213900
khm,2004,15_19,72.797320
khm,2004,20_24,83.607800
khm,2004,25_29,87.182140
khm,2004,30_34,88.677730
khm,2004,35_39,89.139070
khm,2004,40_44,88.727010
khm,2004,45_49,88.125250
khm,2004,50_54,84.034270
khm,2004,55_59,77.340400
khm,2004,60_64,66.371150
khm,2004,65,41.880000
khm,2004,total_15,80.589140
khm,2005,15_19,72.215850
khm,2005,20_24,82.491760
khm,2005,25_29,87.789020
khm,2005,30_34,89.751850
khm,2005,35_39,90.331320
khm,2005,40_44,90.008640
khm,2005,45_49,89.432850
khm,2005,50_54,85.957790
khm,2005,55_59,80.347740
khm,2005,60_64,69.880170
khm,2005,65,44.702680
khm,2005,total_15,81.274570
khm,2006,15_19,71.635170
khm,2006,20_24,81.230260
khm,2006,25_29,88.348530
khm,2006,30_34,90.722880
khm,2006,35_39,91.388420
khm,2006,40_44,91.162990
khm,2006,45_49,90.585210
khm,2006,50_54,87.644170
khm,2006,55_59,83.038110
khm,2006,60_64,73.134610
khm,2006,65,47.582490
khm,2006,total_15,81.876010
khm,2007,15_19,71.054200
khm,2007,20_24,79.828160
khm,2007,25_29,88.845470
khm,2007,30_34,91.588200
khm,2007,35_39,92.328920
khm,2007,40_44,92.199100
khm,2007,45_49,91.603720
khm,2007,50_54,89.124020
khm,2007,55_59,85.428440
khm,2007,60_64,76.129710
khm,2007,65,50.467290
khm,2007,total_15,82.389190
khm,2008,15_19,70.473260
khm,2008,20_24,78.279480
khm,2008,25_29,89.271510
khm,2008,30_34,92.360450
khm,2008,35_39,93.158810
khm,2008,40_44,93.126270
khm,2008,45_49,92.507350
khm,2008,50_54,90.423840
khm,2008,55_59,87.532090
khm,2008,60_64,78.869170
khm,2008,65,53.333420
khm,2008,total_15,82.841880
khm,2009,15_19,69.892550
khm,2009,20_24,78.083360
khm,2009,25_29,89.300160
khm,2009,30_34,92.304530
khm,2009,35_39,93.200810
khm,2009,40_44,93.160380
khm,2009,45_49,92.516280
khm,2009,50_54,90.394970
khm,2009,55_59,87.627280
khm,2009,60_64,78.941380
khm,2009,65,53.477350
khm,2009,total_15,82.820600
khm,2010,15_19,69.312510
khm,2010,20_24,77.885570
khm,2010,25_29,89.326990
khm,2010,30_34,92.264270
khm,2010,35_39,93.224460
khm,2010,40_44,93.196470
khm,2010,45_49,92.531070
khm,2010,50_54,90.370080
khm,2010,55_59,87.712910
khm,2010,60_64,79.015540
khm,2010,65,53.614210
khm,2010,total_15,82.804660
khm,2011,15_19,68.731990
khm,2011,20_24,77.688540
khm,2011,25_29,89.369220
khm,2011,30_34,92.252920
khm,2011,35_39,93.227940
khm,2011,40_44,93.231660
khm,2011,45_49,92.548060
khm,2011,50_54,90.345330
khm,2011,55_59,87.787070
khm,2011,60_64,79.087290
khm,2011,65,53.763010
khm,2011,total_15,82.786870
khm,2012,15_19,68.151730
khm,2012,20_24,77.492280
khm,2012,25_29,89.411000
khm,2012,30_34,92.257570
khm,2012,35_39,93.212430
khm,2012,40_44,93.269620
khm,2012,45_49,92.568560
khm,2012,50_54,90.322760
khm,2012,55_59,87.855160
khm,2012,60_64,79.158440
khm,2012,65,53.902270
khm,2012,total_15,82.790770
khm,2013,15_19,67.571730
khm,2013,20_24,77.296850
khm,2013,25_29,89.452580
khm,2013,30_34,92.266730
khm,2013,35_39,93.180630
khm,2013,40_44,93.302970
khm,2013,45_49,92.592090
khm,2013,50_54,90.304790
khm,2013,55_59,87.921040
khm,2013,60_64,79.223920
khm,2013,65,54.035100
khm,2013,total_15,82.807530
khm,2014,15_19,66.991860
khm,2014,20_24,77.102610
khm,2014,25_29,89.495200
khm,2014,30_34,92.272670
khm,2014,35_39,93.148400
khm,2014,40_44,93.323290
khm,2014,45_49,92.618900
khm,2014,50_54,90.292820
khm,2014,55_59,87.989250
khm,2014,60_64,79.278380
khm,2014,65,54.163700
khm,2014,total_15,82.831710
khm,2015,15_19,66.412060
khm,2015,20_24,76.909390
khm,2015,25_29,89.540670
khm,2015,30_34,92.273810
khm,2015,35_39,93.135660
khm,2015,40_44,93.327260
khm,2015,45_49,92.647940
khm,2015,50_54,90.287830
khm,2015,55_59,88.062050
khm,2015,60_64,79.320460
khm,2015,65,54.289580
khm,2015,total_15,82.860370
khm,2016,15_19,65.831720
khm,2016,20_24,76.717220
khm,2016,25_29,89.597810
khm,2016,30_34,92.275750
khm,2016,35_39,93.142300
khm,2016,40_44,93.314110
khm,2016,45_49,92.676310
khm,2016,50_54,90.285190
khm,2016,55_59,88.134210
khm,2016,60_64,79.351210
khm,2016,65,54.421410
khm,2016,total_15,82.887120
khm,2017,15_19,65.251440
khm,2017,20_24,76.525560
khm,2017,25_29,89.656770
khm,2017,30_34,92.277020
khm,2017,35_39,93.165800
khm,2017,40_44,93.282490
khm,2017,45_49,92.707590
khm,2017,50_54,90.286770
khm,2017,55_59,88.208820
khm,2017,60_64,79.374790
khm,2017,65,54.548090
khm,2017,total_15,82.929000
khm,2018,15_19,64.671250
khm,2018,20_24,76.334110
khm,2018,25_29,89.712980
khm,2018,30_34,92.280220
khm,2018,35_39,93.193720
khm,2018,40_44,93.234980
khm,2018,45_49,92.733600
khm,2018,50_54,90.293050
khm,2018,55_59,88.287930
khm,2018,60_64,79.395320
khm,2018,65,54.668190
khm,2018,total_15,82.972970
khm,2019,15_19,64.091130
khm,2019,20_24,76.142610
khm,2019,25_29,89.763670
khm,2019,30_34,92.287710
khm,2019,35_39,93.219040
khm,2019,40_44,93.186660
khm,2019,45_49,92.745580
khm,2019,50_54,90.303730
khm,2019,55_59,88.373180
khm,2019,60_64,79.417630
khm,2019,65,54.780010
khm,2019,total_15,83.003400
khm,2020,15_19,63.511050
khm,2020,20_24,75.951050
khm,2020,25_29,89.808940
khm,2020,30_34,92.299120
khm,2020,35_39,93.241130
khm,2020,40_44,93.156790
khm,2020,45_49,92.740070
khm,2020,50_54,90.317050
khm,2020,55_59,88.466580
khm,2020,60_64,79.442370
khm,2020,65,54.883310
khm,2020,total_15,83.010620
cmr,1985,15_19,40.559380
cmr,1985,20_24,56.686240
cmr,1985,25_29,65.606320
cmr,1985,30_34,80.067010
cmr,1985,35_39,80.267360
cmr,1985,40_44,79.894880
cmr,1985,45_49,79.803290
cmr,1985,50_54,77.297400
cmr,1985,55_59,75.310660
cmr,1985,60_64,72.946750
cmr,1985,65,54.921780
cmr,1986,15_19,40.918510
cmr,1986,20_24,56.267050
cmr,1986,25_29,66.933230
cmr,1986,30_34,80.229910
cmr,1986,35_39,81.038190
cmr,1986,40_44,80.648250
cmr,1986,45_49,80.562310
cmr,1986,50_54,78.313160
cmr,1986,55_59,76.378030
cmr,1986,60_64,74.010120
cmr,1986,65,54.794680
cmr,1987,15_19,41.279890
cmr,1987,20_24,55.836730
cmr,1987,25_29,68.243420
cmr,1987,30_34,80.360670
cmr,1987,35_39,81.791280
cmr,1987,40_44,81.382900
cmr,1987,45_49,81.303070
cmr,1987,50_54,79.302930
cmr,1987,55_59,77.407970
cmr,1987,60_64,75.028190
cmr,1987,65,55.074860
cmr,1988,15_19,41.643840
cmr,1988,20_24,55.395610
cmr,1988,25_29,69.533760
cmr,1988,30_34,80.455550
cmr,1988,35_39,82.521720
cmr,1988,40_44,82.098110
cmr,1988,45_49,82.023490
cmr,1988,50_54,80.261250
cmr,1988,55_59,78.390560
cmr,1988,60_64,75.992000
cmr,1988,65,55.635300
cmr,1989,15_19,42.010250
cmr,1989,20_24,54.944130
cmr,1989,25_29,70.801700
cmr,1989,30_34,80.511630
cmr,1989,35_39,83.223690
cmr,1989,40_44,82.794430
cmr,1989,45_49,82.720310
cmr,1989,50_54,81.181620
cmr,1989,55_59,79.317940
cmr,1989,60_64,76.890680
cmr,1989,65,55.873740
cmr,1990,15_19,42.378940
cmr,1990,20_24,54.483380
cmr,1990,25_29,72.045790
cmr,1990,30_34,80.523190
cmr,1990,35_39,83.893760
cmr,1990,40_44,83.469620
cmr,1990,45_49,83.392810
cmr,1990,50_54,82.058270
cmr,1990,55_59,80.179910
cmr,1990,60_64,77.712960
cmr,1990,65,56.278110
cmr,1990,total_15,67.291360
cmr,1991,15_19,42.748240
cmr,1991,20_24,54.014030
cmr,1991,25_29,73.266870
cmr,1991,30_34,80.483450
cmr,1991,35_39,84.529280
cmr,1991,40_44,84.114400
cmr,1991,45_49,84.031660
cmr,1991,50_54,82.879910
cmr,1991,55_59,80.965330
cmr,1991,60_64,78.448350
cmr,1991,65,56.610780
cmr,1991,total_15,67.652300
cmr,1992,15_19,43.119480
cmr,1992,20_24,53.536140
cmr,1992,25_29,74.461060
cmr,1992,30_34,80.385330
cmr,1992,35_39,85.133960
cmr,1992,40_44,84.734160
cmr,1992,45_49,84.643110
cmr,1992,50_54,83.642880
cmr,1992,55_59,81.665060
cmr,1992,60_64,79.083340
cmr,1992,65,56.893540
cmr,1992,total_15,67.986590
cmr,1993,15_19,43.492440
cmr,1993,20_24,53.050870
cmr,1993,25_29,75.626120
cmr,1993,30_34,80.220070
cmr,1993,35_39,85.708020
cmr,1993,40_44,85.324470
cmr,1993,45_49,85.227780
cmr,1993,50_54,84.338350
cmr,1993,55_59,82.269320
cmr,1993,60_64,79.607240
cmr,1993,65,57.164140
cmr,1993,total_15,68.293090
cmr,1994,15_19,43.866920
cmr,1994,20_24,52.559320
cmr,1994,25_29,76.760920
cmr,1994,30_34,79.977760
cmr,1994,35_39,86.251330
cmr,1994,40_44,85.882350
cmr,1994,45_49,85.785260
cmr,1994,50_54,84.956380
cmr,1994,55_59,82.768100
cmr,1994,60_64,80.007950
cmr,1994,65,57.378320
cmr,1994,total_15,68.566010
cmr,1995,15_19,44.242750
cmr,1995,20_24,52.062200
cmr,1995,25_29,77.864190
cmr,1995,30_34,79.647890
cmr,1995,35_39,86.763720
cmr,1995,40_44,86.406100
cmr,1995,45_49,86.314670
cmr,1995,50_54,85.486760
cmr,1995,55_59,83.149250
cmr,1995,60_64,80.275740
cmr,1995,65,57.283470
cmr,1995,total_15,68.787900
cmr,1996,15_19,44.618970
cmr,1996,20_24,51.562230
cmr,1996,25_29,78.941540
cmr,1996,30_34,79.220560
cmr,1996,35_39,87.237720
cmr,1996,40_44,86.886530
cmr,1996,45_49,86.806520
cmr,1996,50_54,85.912410
cmr,1996,55_59,83.400390
cmr,1996,60_64,80.400630
cmr,1996,65,57.108940
cmr,1996,total_15,68.956180
cmr,1997,15_19,44.292090
cmr,1997,20_24,51.917330
cmr,1997,25_29,79.139980
cmr,1997,30_34,79.493930
cmr,1997,35_39,87.422200
cmr,1997,40_44,87.044030
cmr,1997,45_49,86.970890
cmr,1997,50_54,86.054090
cmr,1997,55_59,83.473950
cmr,1997,60_64,80.335110
cmr,1997,65,56.908860
cmr,1997,total_15,68.988220
cmr,1998,15_19,43.965270
cmr,1998,20_24,52.271430
cmr,1998,25_29,79.338520
cmr,1998,30_34,79.770410
cmr,1998,35_39,87.609400
cmr,1998,40_44,87.202060
cmr,1998,45_49,87.135560
cmr,1998,50_54,86.195980
cmr,1998,55_59,83.547040
cmr,1998,60_64,80.268880
cmr,1998,65,56.697330
cmr,1998,total_15,69.025920
cmr,1999,15_19,43.638510
cmr,1999,20_24,52.624890
cmr,1999,25_29,79.536810
cmr,1999,30_34,80.048590
cmr,1999,35_39,87.799020
cmr,1999,40_44,87.361980
cmr,1999,45_49,87.298870
cmr,1999,50_54,86.340420
cmr,1999,55_59,83.619410
cmr,1999,60_64,80.202170
cmr,1999,65,56.509910
cmr,1999,total_15,69.077770
cmr,2000,15_19,43.311690
cmr,2000,20_24,52.978110
cmr,2000,25_29,79.733800
cmr,2000,30_34,80.327670
cmr,2000,35_39,87.990950
cmr,2000,40_44,87.524800
cmr,2000,45_49,87.460550
cmr,2000,50_54,86.486530
cmr,2000,55_59,83.691220
cmr,2000,60_64,80.135220
cmr,2000,65,56.332360
cmr,2000,total_15,69.147410
cmr,2001,15_19,42.983870
cmr,2001,20_24,53.333030
cmr,2001,25_29,79.936670
cmr,2001,30_34,80.609730
cmr,2001,35_39,88.181370
cmr,2001,40_44,87.683600
cmr,2001,45_49,87.614360
cmr,2001,50_54,86.630500
cmr,2001,55_59,83.761120
cmr,2001,60_64,80.068630
cmr,2001,65,56.166260
cmr,2001,total_15,69.216910
cmr,2002,15_19,42.656180
cmr,2002,20_24,53.686610
cmr,2002,25_29,80.136230
cmr,2002,30_34,80.894650
cmr,2002,35_39,88.376340
cmr,2002,40_44,87.845730
cmr,2002,45_49,87.767440
cmr,2002,50_54,86.775290
cmr,2002,55_59,83.829740
cmr,2002,60_64,80.001280
cmr,2002,65,56.024260
cmr,2002,total_15,69.303120
cmr,2003,15_19,42.328720
cmr,2003,20_24,54.039050
cmr,2003,25_29,80.331560
cmr,2003,30_34,81.181200
cmr,2003,35_39,88.575230
cmr,2003,40_44,88.011940
cmr,2003,45_49,87.920520
cmr,2003,50_54,86.919400
cmr,2003,55_59,83.898600
cmr,2003,60_64,79.932620
cmr,2003,65,55.880710
cmr,2003,total_15,69.404570
cmr,2004,15_19,42.001520
cmr,2004,20_24,54.390530
cmr,2004,25_29,80.523480
cmr,2004,30_34,81.466850
cmr,2004,35_39,88.776730
cmr,2004,40_44,88.182470
cmr,2004,45_49,88.076690
cmr,2004,50_54,87.061390
cmr,2004,55_59,83.967120
cmr,2004,60_64,79.863450
cmr,2004,65,55.748970
cmr,2004,total_15,69.521210
cmr,2005,15_19,41.674260
cmr,2005,20_24,54.741840
cmr,2005,25_29,80.712990
cmr,2005,30_34,81.748720
cmr,2005,35_39,88.979960
cmr,2005,40_44,88.357290
cmr,2005,45_49,88.236580
cmr,2005,50_54,87.201200
cmr,2005,55_59,84.037190
cmr,2005,60_64,79.792650
cmr,2005,65,55.676240
cmr,2005,total_15,69.655530
cmr,2006,15_19,41.346070
cmr,2006,20_24,55.094300
cmr,2006,25_29,80.903530
cmr,2006,30_34,82.022790
cmr,2006,35_39,89.179170
cmr,2006,40_44,88.533000
cmr,2006,45_49,88.399250
cmr,2006,50_54,87.340300
cmr,2006,55_59,84.108310
cmr,2006,60_64,79.722960
cmr,2006,65,55.579700
cmr,2006,total_15,69.797940
cmr,2007,15_19,41.017940
cmr,2007,20_24,55.446820
cmr,2007,25_29,81.091880
cmr,2007,30_34,82.293220
cmr,2007,35_39,89.379670
cmr,2007,40_44,88.712880
cmr,2007,45_49,88.564710
cmr,2007,50_54,87.478680
cmr,2007,55_59,84.180060
cmr,2007,60_64,79.651630
cmr,2007,65,55.464860
cmr,2007,total_15,69.948350
cmr,2008,15_19,40.689930
cmr,2008,20_24,55.799350
cmr,2008,25_29,81.277730
cmr,2008,30_34,82.560390
cmr,2008,35_39,89.580000
cmr,2008,40_44,88.895690
cmr,2008,45_49,88.733850
cmr,2008,50_54,87.617380
cmr,2008,55_59,84.251110
cmr,2008,60_64,79.580140
cmr,2008,65,55.373150
cmr,2008,total_15,70.113420
cmr,2009,15_19,40.362100
cmr,2009,20_24,56.151290
cmr,2009,25_29,81.462270
cmr,2009,30_34,82.825000
cmr,2009,35_39,89.777720
cmr,2009,40_44,89.080580
cmr,2009,45_49,88.906860
cmr,2009,50_54,87.759030
cmr,2009,55_59,84.321190
cmr,2009,60_64,79.507950
cmr,2009,65,55.320470
cmr,2009,total_15,70.301760
cmr,2010,15_19,40.034370
cmr,2010,20_24,56.502760
cmr,2010,25_29,81.646520
cmr,2010,30_34,83.087510
cmr,2010,35_39,89.970890
cmr,2010,40_44,89.266460
cmr,2010,45_49,89.084400
cmr,2010,50_54,87.904850
cmr,2010,55_59,84.389080
cmr,2010,60_64,79.436750
cmr,2010,65,55.219110
cmr,2010,total_15,70.512160
cmr,2011,15_19,39.706170
cmr,2011,20_24,56.854640
cmr,2011,25_29,81.834790
cmr,2011,30_34,83.345090
cmr,2011,35_39,90.153600
cmr,2011,40_44,89.447330
cmr,2011,45_49,89.264380
cmr,2011,50_54,88.056650
cmr,2011,55_59,84.458660
cmr,2011,60_64,79.367830
cmr,2011,65,54.956990
cmr,2011,total_15,70.737610
cmr,2012,15_19,39.378090
cmr,2012,20_24,57.205970
cmr,2012,25_29,82.023790
cmr,2012,30_34,83.601980
cmr,2012,35_39,90.333400
cmr,2012,40_44,89.627600
cmr,2012,45_49,89.446760
cmr,2012,50_54,88.211330
cmr,2012,55_59,84.527720
cmr,2012,60_64,79.298820
cmr,2012,65,54.687640
cmr,2012,total_15,70.983630
cmr,2013,15_19,39.050180
cmr,2013,20_24,57.556800
cmr,2013,25_29,82.212510
cmr,2013,30_34,83.859120
cmr,2013,35_39,90.511050
cmr,2013,40_44,89.805770
cmr,2013,45_49,89.630820
cmr,2013,50_54,88.368840
cmr,2013,55_59,84.597880
cmr,2013,60_64,79.229590
cmr,2013,65,54.411920
cmr,2013,total_15,71.238330
cmr,2014,15_19,38.722430
cmr,2014,20_24,57.907340
cmr,2014,25_29,82.400150
cmr,2014,30_34,84.117260
cmr,2014,35_39,90.687900
cmr,2014,40_44,89.979890
cmr,2014,45_49,89.815300
cmr,2014,50_54,88.530050
cmr,2014,55_59,84.669920
cmr,2014,60_64,79.160010
cmr,2014,65,54.130960
cmr,2014,total_15,71.483970
cmr,2015,15_19,38.394730
cmr,2015,20_24,58.258090
cmr,2015,25_29,82.586250
cmr,2015,30_34,84.376720
cmr,2015,35_39,90.864270
cmr,2015,40_44,90.149000
cmr,2015,45_49,89.999240
cmr,2015,50_54,88.695640
cmr,2015,55_59,84.745070
cmr,2015,60_64,79.089160
cmr,2015,65,53.845480
cmr,2015,total_15,71.709210
cmr,2016,15_19,38.066620
cmr,2016,20_24,58.609250
cmr,2016,25_29,82.774390
cmr,2016,30_34,84.636850
cmr,2016,35_39,91.037100
cmr,2016,40_44,90.308640
cmr,2016,45_49,90.179080
cmr,2016,50_54,88.863820
cmr,2016,55_59,84.824070
cmr,2016,60_64,79.018780
cmr,2016,65,53.580080
cmr,2016,total_15,71.912610
cmr,2017,15_19,37.738610
cmr,2017,20_24,58.960410
cmr,2017,25_29,82.961510
cmr,2017,30_34,84.898810
cmr,2017,35_39,91.210430
cmr,2017,40_44,90.465180
cmr,2017,45_49,90.357410
cmr,2017,50_54,89.033840
cmr,2017,55_59,84.904940
cmr,2017,60_64,78.948430
cmr,2017,65,53.309760
cmr,2017,total_15,72.095510
cmr,2018,15_19,37.410720
cmr,2018,20_24,59.311530
cmr,2018,25_29,83.147420
cmr,2018,30_34,85.161920
cmr,2018,35_39,91.384840
cmr,2018,40_44,90.619410
cmr,2018,45_49,90.532960
cmr,2018,50_54,89.204780
cmr,2018,55_59,84.988090
cmr,2018,60_64,78.878300
cmr,2018,65,53.033970
cmr,2018,total_15,72.259380
cmr,2019,15_19,37.082900
cmr,2019,20_24,59.662590
cmr,2019,25_29,83.332660
cmr,2019,30_34,85.424810
cmr,2019,35_39,91.560630
cmr,2019,40_44,90.772820
cmr,2019,45_49,90.704190
cmr,2019,50_54,89.375570
cmr,2019,55_59,85.073760
cmr,2019,60_64,78.810240
cmr,2019,65,52.751710
cmr,2019,total_15,72.409200
cmr,2020,15_19,36.755150
cmr,2020,20_24,60.013730
cmr,2020,25_29,83.517730
cmr,2020,30_34,85.686770
cmr,2020,35_39,91.737720
cmr,2020,40_44,90.925990
cmr,2020,45_49,90.870220
cmr,2020,50_54,89.545430
cmr,2020,55_59,85.162250
cmr,2020,60_64,78.744940
cmr,2020,65,52.463250
cmr,2020,total_15,72.549970
can,1980,15_19,56.041160
can,1980,20_24,81.068790
can,1980,25_29,79.917240
can,1980,30_34,78.467220
can,1980,35_39,78.981510
can,1980,40_44,78.594090
can,1980,45_49,75.557770
can,1980,50_54,69.710510
can,1980,55_59,60.014150
can,1980,60_64,43.412790
can,1980,65,7.884228
can,1981,15_19,56.730530
can,1981,20_24,81.267320
can,1981,25_29,81.114940
can,1981,30_34,80.032320
can,1981,35_39,80.507290
can,1981,40_44,80.041860
can,1981,45_49,76.633760
can,1981,50_54,70.926840
can,1981,55_59,59.717750
can,1981,60_64,43.246450
can,1981,65,7.734309
can,1982,15_19,53.321400
can,1982,20_24,80.204130
can,1982,25_29,80.601650
can,1982,30_34,79.614490
can,1982,35_39,80.888280
can,1982,40_44,80.272900
can,1982,45_49,76.644310
can,1982,50_54,70.596190
can,1982,55_59,59.926110
can,1982,60_64,42.106460
can,1982,65,7.709001
can,1983,15_19,52.696110
can,1983,20_24,80.678270
can,1983,25_29,81.376630
can,1983,30_34,80.264110
can,1983,35_39,81.213710
can,1983,40_44,80.821750
can,1983,45_49,77.602930
can,1983,50_54,71.931320
can,1983,55_59,59.712710
can,1983,60_64,41.543550
can,1983,65,7.279942
can,1984,15_19,52.960540
can,1984,20_24,80.499850
can,1984,25_29,81.919530
can,1984,30_34,81.308850
can,1984,35_39,82.274880
can,1984,40_44,81.840350
can,1984,45_49,78.050130
can,1984,50_54,71.254480
can,1984,55_59,59.324260
can,1984,60_64,41.021290
can,1984,65,7.244311
can,1985,15_19,53.580020
can,1985,20_24,80.386680
can,1985,25_29,82.970140
can,1985,30_34,82.214410
can,1985,35_39,83.006610
can,1985,40_44,82.463900
can,1985,45_49,79.461400
can,1985,50_54,72.339580
can,1985,55_59,61.047570
can,1985,60_64,38.972590
can,1985,65,7.301855
can,1986,15_19,55.091220
can,1986,20_24,81.558260
can,1986,25_29,84.190350
can,1986,30_34,83.798320
can,1986,35_39,83.331490
can,1986,40_44,83.918290
can,1986,45_49,79.496510
can,1986,50_54,72.171330
can,1986,55_59,59.669730
can,1986,60_64,38.462700
can,1986,65,6.606917
can,1987,15_19,56.756300
can,1987,20_24,81.616870
can,1987,25_29,84.418110
can,1987,30_34,83.733560
can,1987,35_39,84.417710
can,1987,40_44,84.211010
can,1987,45_49,80.988770
can,1987,50_54,74.147920
can,1987,55_59,60.573300
can,1987,60_64,37.256860
can,1987,65,6.644123
can,1988,15_19,57.897420
can,1988,20_24,81.618150
can,1988,25_29,84.834920
can,1988,30_34,84.088240
can,1988,35_39,85.278160
can,1988,40_44,85.261330
can,1988,45_49,82.561470
can,1988,50_54,74.253290
can,1988,55_59,60.868720
can,1988,60_64,37.257000
can,1988,65,6.553571
can,1989,15_19,59.216250
can,1989,20_24,81.940900
can,1989,25_29,85.443270
can,1989,30_34,84.865810
can,1989,35_39,85.776390
can,1989,40_44,85.793980
can,1989,45_49,82.605800
can,1989,50_54,75.725670
can,1989,55_59,61.216080
can,1989,60_64,36.376340
can,1989,65,6.644993
can,1990,15_19,58.316480
can,1990,20_24,80.660330
can,1990,25_29,85.721080
can,1990,30_34,85.097970
can,1990,35_39,85.839000
can,1990,40_44,86.688190
can,1990,45_49,82.985600
can,1990,50_54,75.427700
can,1990,55_59,60.717230
can,1990,60_64,37.083920
can,1990,65,6.616797
can,1990,total_15,66.772610
can,1991,15_19,55.932020
can,1991,20_24,79.497250
can,1991,25_29,85.062000
can,1991,30_34,84.848590
can,1991,35_39,85.650810
can,1991,40_44,86.457710
can,1991,45_49,83.623470
can,1991,50_54,76.095610
can,1991,55_59,61.020790
can,1991,60_64,35.493910
can,1991,65,6.620149
can,1991,total_15,66.251380
can,1992,15_19,52.946740
can,1992,20_24,78.559390
can,1992,25_29,83.855000
can,1992,30_34,83.796190
can,1992,35_39,84.811350
can,1992,40_44,85.440530
can,1992,45_49,83.556760
can,1992,50_54,76.297560
can,1992,55_59,60.825240
can,1992,60_64,35.259910
can,1992,65,6.432342
can,1992,total_15,65.343560
can,1993,15_19,50.967050
can,1993,20_24,77.225120
can,1993,25_29,83.482040
can,1993,30_34,83.914990
can,1993,35_39,85.278430
can,1993,40_44,85.912590
can,1993,45_49,83.560390
can,1993,50_54,76.770600
can,1993,55_59,59.960780
can,1993,60_64,35.252800
can,1993,65,6.147086
can,1993,total_15,64.982910
can,1994,15_19,50.358170
can,1994,20_24,77.067530
can,1994,25_29,83.608450
can,1994,30_34,83.283500
can,1994,35_39,85.069370
can,1994,40_44,85.778200
can,1994,45_49,83.962350
can,1994,50_54,75.810130
can,1994,55_59,60.183510
can,1994,60_64,35.381650
can,1994,65,6.503160
can,1994,total_15,64.772740
can,1995,15_19,49.776250
can,1995,20_24,76.392200
can,1995,25_29,83.077450
can,1995,30_34,84.073860
can,1995,35_39,84.862900
can,1995,40_44,85.425700
can,1995,45_49,83.728880
can,1995,50_54,76.507250
can,1995,55_59,60.072700
can,1995,60_64,33.233780
can,1995,65,6.132600
can,1995,total_15,64.396140
can,1996,15_19,48.167270
can,1996,20_24,76.413020
can,1996,25_29,83.609280
can,1996,30_34,84.825330
can,1996,35_39,84.770650
can,1996,40_44,85.533680
can,1996,45_49,83.301910
can,1996,50_54,76.125850
can,1996,55_59,59.865050
can,1996,60_64,33.168200
can,1996,65,6.021885
can,1996,total_15,64.216200
can,1997,15_19,47.116630
can,1997,20_24,75.988300
can,1997,25_29,84.319420
can,1997,30_34,84.891880
can,1997,35_39,85.257800
can,1997,40_44,86.348300
can,1997,45_49,83.823170
can,1997,50_54,76.990340
can,1997,55_59,59.835100
can,1997,60_64,34.848510
can,1997,65,6.237799
can,1997,total_15,64.430980
can,1998,15_19,47.974410
can,1998,20_24,75.897350
can,1998,25_29,85.302120
can,1998,30_34,85.454000
can,1998,35_39,85.880290
can,1998,40_44,85.864820
can,1998,45_49,84.667160
can,1998,50_54,77.322930
can,1998,55_59,60.364050
can,1998,60_64,34.792340
can,1998,65,6.364115
can,1998,total_15,64.703330
can,1999,15_19,50.175030
can,1999,20_24,76.998020
can,1999,25_29,85.389720
can,1999,30_34,85.531620
can,1999,35_39,86.096490
can,1999,40_44,86.507230
can,1999,45_49,84.800040
can,1999,50_54,78.285690
can,1999,55_59,61.140190
can,1999,60_64,35.830330
can,1999,65,6.084724
can,1999,total_15,65.109770
can,2000,15_19,51.802650
can,2000,20_24,77.155470
can,2000,25_29,85.339490
can,2000,30_34,86.076480
can,2000,35_39,86.033320
can,2000,40_44,86.526250
can,2000,45_49,85.186020
can,2000,50_54,78.560330
can,2000,55_59,62.713590
can,2000,60_64,36.198680
can,2000,65,5.923127
can,2000,total_15,65.315140
can,2001,15_19,52.263770
can,2001,20_24,77.122310
can,2001,25_29,85.778400
can,2001,30_34,86.108010
can,2001,35_39,86.207740
can,2001,40_44,86.871890
can,2001,45_49,85.435230
can,2001,50_54,79.494610
can,2001,55_59,62.626640
can,2001,60_64,36.717080
can,2001,65,5.952228
can,2001,total_15,65.433360
can,2002,15_19,54.722310
can,2002,20_24,78.268210
can,2002,25_29,85.890130
can,2002,30_34,86.545870
can,2002,35_39,87.140510
can,2002,40_44,87.661870
can,2002,45_49,86.448430
can,2002,50_54,81.194340
can,2002,55_59,63.749920
can,2002,60_64,39.931590
can,2002,65,6.612019
can,2002,total_15,66.394740
can,2003,15_19,54.979000
can,2003,20_24,79.423700
can,2003,25_29,86.283490
can,2003,30_34,87.160130
can,2003,35_39,87.560680
can,2003,40_44,87.555630
can,2003,45_49,86.856410
can,2003,50_54,82.477230
can,2003,55_59,67.668170
can,2003,60_64,41.940450
can,2003,65,7.356727
can,2003,total_15,67.112650
can,2004,15_19,54.406930
can,2004,20_24,78.937810
can,2004,25_29,86.077650
can,2004,30_34,87.702010
can,2004,35_39,87.629040
can,2004,40_44,87.811370
can,2004,45_49,86.816400
can,2004,50_54,82.862600
can,2004,55_59,67.680110
can,2004,60_64,43.604460
can,2004,65,7.589576
can,2004,total_15,67.067060
can,2005,15_19,53.317070
can,2005,20_24,78.051720
can,2005,25_29,85.757020
can,2005,30_34,87.224940
can,2005,35_39,87.295130
can,2005,40_44,87.816980
can,2005,45_49,86.745160
can,2005,50_54,82.484280
can,2005,55_59,68.171540
can,2005,60_64,44.237710
can,2005,65,8.026334
