country,year,age_group,mfpr
blz,2015,total_15,65.51659000000001
blz,2016,15_19,33.8685
blz,2016,20_24,72.92875
blz,2016,25_29,79.35891
blz,2016,30_34,80.82695
blz,2016,35_39,80.01281
blz,2016,40_44,78.32728
blz,2016,45_49,76.46514
blz,2016,50_54,69.94473
blz,2016,55_59,61.38199
blz,2016,60_64,51.70296
blz,2016,65,25.09685
blz,2016,total_15,65.69358000000001
blz,2017,15_19,33.812
blz,2017,20_24,72.84149000000001
blz,2017,25_29,79.35540999999999
blz,2017,30_34,80.98013
blz,2017,35_39,80.22579
blz,2017,40_44,78.66948000000001
blz,2017,45_49,76.73139
blz,2017,50_54,70.20057
blz,2017,55_59,61.397659999999995
blz,2017,60_64,51.9517
blz,2017,65,25.08204
blz,2017,total_15,65.87509
blz,2018,15_19,33.769890000000004
blz,2018,20_24,72.77051
blz,2018,25_29,79.34546999999999
blz,2018,30_34,81.11964
blz,2018,35_39,80.44393000000001
blz,2018,40_44,79.008
blz,2018,45_49,76.99204
blz,2018,50_54,70.49533000000001
blz,2018,55_59,61.39455
blz,2018,60_64,52.221759999999996
blz,2018,65,25.06542
blz,2018,total_15,66.04816
blz,2019,15_19,33.71397
blz,2019,20_24,72.73866
blz,2019,25_29,79.34895999999999
blz,2019,30_34,81.22308000000001
blz,2019,35_39,80.65424
blz,2019,40_44,79.36346
blz,2019,45_49,77.24988
blz,2019,50_54,70.77716
blz,2019,55_59,61.438469999999995
blz,2019,60_64,52.39914
blz,2019,65,25.064529999999998
blz,2019,total_15,66.19651999999999
blz,2020,15_19,33.635329999999996
blz,2020,20_24,72.73288000000001
blz,2020,25_29,79.38242
blz,2020,30_34,81.28922
blz,2020,35_39,80.84385
blz,2020,40_44,79.73151
blz,2020,45_49,77.50186
blz,2020,50_54,71.04398
blz,2020,55_59,61.56095
blz,2020,60_64,52.434219999999996
blz,2020,65,25.09176
blz,2020,total_15,66.31084
ben,1990,15_19,62.963440000000006
ben,1990,20_24,72.04199
ben,1990,25_29,76.26273
ben,1990,30_34,78.48383000000001
ben,1990,35_39,79.94332
ben,1990,40_44,78.13085
ben,1990,45_49,77.84733
ben,1990,50_54,74.57715999999999
ben,1990,55_59,70.32983
ben,1990,60_64,69.05684000000001
ben,1990,65,57.61421
ben,1990,total_15,72.06255999999999
ben,1991,15_19,62.79916
ben,1991,20_24,72.08474
ben,1991,25_29,76.41986
ben,1991,30_34,78.65406999999999
ben,1991,35_39,80.19351
ben,1991,40_44,78.48557
ben,1991,45_49,77.89447
ben,1991,50_54,74.72005
ben,1991,55_59,70.38495999999999
ben,1991,60_64,69.00441
ben,1991,65,57.52633
ben,1991,total_15,72.14568
ben,1992,15_19,62.548469999999995
ben,1992,20_24,72.13528000000001
ben,1992,25_29,76.64867
ben,1992,30_34,78.91473
ben,1992,35_39,80.50624
ben,1992,40_44,79.07701999999999
ben,1992,45_49,78.06031999999999
ben,1992,50_54,74.99931
ben,1992,55_59,70.53586
ben,1992,60_64,69.02565
ben,1992,65,57.47217
ben,1992,total_15,72.28396
ben,1993,15_19,61.463190000000004
ben,1993,20_24,71.97907
ben,1993,25_29,77.13387
ben,1993,30_34,79.51008
ben,1993,35_39,81.00315
ben,1993,40_44,80.00448
ben,1993,45_49,78.61228
ben,1993,50_54,75.69282
ben,1993,55_59,71.06567
ben,1993,60_64,69.41305
ben,1993,65,57.52554
ben,1993,total_15,72.42352
ben,1994,15_19,60.317530000000005
ben,1994,20_24,71.76482
ben,1994,25_29,77.58273
ben,1994,30_34,80.06904
ben,1994,35_39,81.46822
ben,1994,40_44,80.82066
ben,1994,45_49,79.2276
ben,1994,50_54,76.3343
ben,1994,55_59,71.59154000000001
ben,1994,60_64,69.80765
ben,1994,65,57.559419999999996
ben,1994,total_15,72.53132
ben,1995,15_19,59.11506
ben,1995,20_24,71.48983
ben,1995,25_29,77.98980999999999
ben,1995,30_34,80.58234
ben,1995,35_39,81.91331
ben,1995,40_44,81.49202
ben,1995,45_49,79.92105
ben,1995,50_54,76.92171
ben,1995,55_59,72.10696
ben,1995,60_64,70.21169
ben,1995,65,57.57366
ben,1995,total_15,72.60547
ben,1996,15_19,57.864380000000004
ben,1996,20_24,71.14121
ben,1996,25_29,78.32169
ben,1996,30_34,81.00752
ben,1996,35_39,82.28068
ben,1996,40_44,81.99759
ben,1996,45_49,80.60077
ben,1996,50_54,77.4255
ben,1996,55_59,72.58378
ben,1996,60_64,70.58989
ben,1996,65,57.585530000000006
ben,1996,total_15,72.58291
ben,1997,15_19,56.576969999999996
ben,1997,20_24,70.74221
ben,1997,25_29,78.62213
ben,1997,30_34,81.39751
ben,1997,35_39,82.61918
ben,1997,40_44,82.39789
ben,1997,45_49,81.3034
ben,1997,50_54,77.87976
ben,1997,55_59,73.05471
ben,1997,60_64,70.96263
ben,1997,65,57.5752
ben,1997,total_15,72.52375
ben,1998,15_19,55.26065
ben,1998,20_24,70.29635
ben,1998,25_29,78.89788
ben,1998,30_34,81.75588
ben,1998,35_39,82.92641
ben,1998,40_44,82.72585
ben,1998,45_49,81.96638
ben,1998,50_54,78.3291
ben,1998,55_59,73.50649
ben,1998,60_64,71.32762
ben,1998,65,57.5501
ben,1998,total_15,72.43069
ben,1999,15_19,53.922419999999995
ben,1999,20_24,69.80518000000001
ben,1999,25_29,79.15651
ben,1999,30_34,82.08604
ben,1999,35_39,83.20111
ben,1999,40_44,83.01643
ben,1999,45_49,82.5304
ben,1999,50_54,78.82791999999999
ben,1999,55_59,73.92226
ben,1999,60_64,71.68682
ben,1999,65,57.51518000000001
ben,1999,total_15,72.30660999999999
ben,2000,15_19,52.567769999999996
ben,2000,20_24,69.26905
ben,2000,25_29,79.4004
ben,2000,30_34,82.38844
ben,2000,35_39,83.44081
ben,2000,40_44,83.28045
ben,2000,45_49,82.97896999999999
ben,2000,50_54,79.38933
ben,2000,55_59,74.30315
ben,2000,60_64,72.03361
ben,2000,65,57.47346999999999
ben,2000,total_15,72.15231
ben,2001,15_19,51.20111
ben,2001,20_24,68.68816
ben,2001,25_29,79.64411
ben,2001,30_34,82.67953
ben,2001,35_39,83.65529000000001
ben,2001,40_44,83.51302
ben,2001,45_49,83.33633
ben,2001,50_54,80.00384
ben,2001,55_59,74.6716
ben,2001,60_64,72.38885
ben,2001,65,57.48104
ben,2001,total_15,71.98569
ben,2002,15_19,49.831340000000004
ben,2002,20_24,68.05391999999999
ben,2002,25_29,79.86163
ben,2002,30_34,82.93806
ben,2002,35_39,83.83183000000001
ben,2002,40_44,83.70116
ben,2002,45_49,83.60773
ben,2002,50_54,80.63083
ben,2002,55_59,75.01142
ben,2002,60_64,72.73106999999999
ben,2002,65,57.47705
ben,2002,total_15,71.79571999999999
ben,2003,15_19,49.58787
ben,2003,20_24,68.02755
ben,2003,25_29,80.1271
ben,2003,30_34,83.16515
ben,2003,35_39,84.02476999999999
ben,2003,40_44,83.94936
ben,2003,45_49,83.80779
ben,2003,50_54,81.03435999999999
ben,2003,55_59,75.10606
ben,2003,60_64,72.86809000000001
ben,2003,65,57.43906
ben,2003,total_15,71.90344
ben,2004,15_19,49.34472
ben,2004,20_24,68.00004
ben,2004,25_29,80.39126999999999
ben,2004,30_34,83.39455
ben,2004,35_39,84.21738
ben,2004,40_44,84.19631
ben,2004,45_49,84.00617
ben,2004,50_54,81.39599
ben,2004,55_59,75.24718
ben,2004,60_64,73.03989
ben,2004,65,57.45628000000001
ben,2004,total_15,72.01971
ben,2005,15_19,49.10201
ben,2005,20_24,67.97081
ben,2005,25_29,80.65188
ben,2005,30_34,83.62411999999999
ben,2005,35_39,84.40638
ben,2005,40_44,84.43933
ben,2005,45_49,84.21258
ben,2005,50_54,81.69787
ben,2005,55_59,75.44683
ben,2005,60_64,73.19055999999999
ben,2005,65,57.48842
ben,2005,total_15,72.13799
ben,2006,15_19,48.85982
ben,2006,20_24,67.93965
ben,2006,25_29,80.90173
ben,2006,30_34,83.8411
ben,2006,35_39,84.57908
ben,2006,40_44,84.66688
ben,2006,45_49,84.41183000000001
ben,2006,50_54,81.94458
ben,2006,55_59,75.68191999999999
ben,2006,60_64,73.21594
ben,2006,65,57.45671
ben,2006,total_15,72.21921
ben,2007,15_19,48.61736
ben,2007,20_24,67.90796999999999
ben,2007,25_29,81.15015
ben,2007,30_34,84.05823000000001
ben,2007,35_39,84.74972
ben,2007,40_44,84.89383000000001
ben,2007,45_49,84.61401
ben,2007,50_54,82.15118000000001
ben,2007,55_59,75.95016
ben,2007,60_64,73.17526
ben,2007,65,57.39334
ben,2007,total_15,72.29575
ben,2008,15_19,48.37481
ben,2008,20_24,67.87566
ben,2008,25_29,81.39625
ben,2008,30_34,84.27516
ben,2008,35_39,84.91919
ben,2008,40_44,85.11872
ben,2008,45_49,84.81647
ben,2008,50_54,82.33610999999999
ben,2008,55_59,76.21873000000001
ben,2008,60_64,73.09884
ben,2008,65,57.29039
ben,2008,total_15,72.37114
ben,2009,15_19,48.132059999999996
ben,2009,20_24,67.84309
ben,2009,25_29,81.64010999999999
ben,2009,30_34,84.4901
ben,2009,35_39,85.08979000000001
ben,2009,40_44,85.34089
ben,2009,45_49,85.01725
ben,2009,50_54,82.51737
ben,2009,55_59,76.45231
ben,2009,60_64,73.15992
ben,2009,65,57.25546
ben,2009,total_15,72.46047
ben,2010,15_19,47.88913
ben,2010,20_24,67.81036
ben,2010,25_29,81.88176999999999
ben,2010,30_34,84.70304
ben,2010,35_39,85.26108
ben,2010,40_44,85.56093
ben,2010,45_49,85.21436
ben,2010,50_54,82.70675
ben,2010,55_59,76.63793000000001
ben,2010,60_64,73.36626
ben,2010,65,57.27573
ben,2010,total_15,72.56525
ben,2011,15_19,47.64689
ben,2011,20_24,67.77695
ben,2011,25_29,82.11746
ben,2011,30_34,84.90829000000001
ben,2011,35_39,85.425
ben,2011,40_44,85.77139
ben,2011,45_49,85.4026
ben,2011,50_54,82.89448
ben,2011,55_59,76.78424
ben,2011,60_64,73.46608
ben,2011,65,57.092690000000005
ben,2011,total_15,72.64397
ben,2012,15_19,47.403999999999996
ben,2012,20_24,67.74365999999999
ben,2012,25_29,82.35199
ben,2012,30_34,85.11247
ben,2012,35_39,85.58896
ben,2012,40_44,85.9799
ben,2012,45_49,85.58981999999999
ben,2012,50_54,83.08400999999999
ben,2012,55_59,76.89908
ben,2012,60_64,73.6006
ben,2012,65,56.89745
ben,2012,total_15,72.72558000000001
ben,2013,15_19,47.16026
ben,2013,20_24,67.71066
ben,2013,25_29,82.58625
ben,2013,30_34,85.31541999999999
ben,2013,35_39,85.75328
ben,2013,40_44,86.18762
ben,2013,45_49,85.77579
ben,2013,50_54,83.27379
ben,2013,55_59,76.99776999999999
ben,2013,60_64,73.73129
ben,2013,65,56.70319
ben,2013,total_15,72.80929
ben,2014,15_19,46.915659999999995
ben,2014,20_24,67.67801999999999
ben,2014,25_29,82.82128
ben,2014,30_34,85.51759
ben,2014,35_39,85.91688
ben,2014,40_44,86.39669
ben,2014,45_49,85.95979
ben,2014,50_54,83.46171
ben,2014,55_59,77.09496
ben,2014,60_64,73.82173
ben,2014,65,56.525690000000004
ben,2014,total_15,72.89484
ben,2015,15_19,46.670359999999995
ben,2015,20_24,67.64601
ben,2015,25_29,83.05789
ben,2015,30_34,85.7191
ben,2015,35_39,86.07996
ben,2015,40_44,86.6064
ben,2015,45_49,86.14204000000001
ben,2015,50_54,83.64709
ben,2015,55_59,77.1983
ben,2015,60_64,73.85951999999999
ben,2015,65,56.371
ben,2015,total_15,72.98241
ben,2016,15_19,46.425979999999996
ben,2016,20_24,67.61416
ben,2016,25_29,83.29686
ben,2016,30_34,85.92123000000001
ben,2016,35_39,86.24152
ben,2016,40_44,86.81503000000001
ben,2016,45_49,86.32025
ben,2016,50_54,83.82993
ben,2016,55_59,77.30363
ben,2016,60_64,73.85863
ben,2016,65,56.24613000000001
ben,2016,total_15,73.07075
ben,2017,15_19,46.18087
ben,2017,20_24,67.5826
ben,2017,25_29,83.53699
ben,2017,30_34,86.12312
ben,2017,35_39,86.40347
ben,2017,40_44,87.02514000000001
ben,2017,45_49,86.49743000000001
ben,2017,50_54,84.0111
ben,2017,55_59,77.41136999999999
ben,2017,60_64,73.82581
ben,2017,65,56.13148
ben,2017,total_15,73.16197
ben,2018,15_19,45.9351
ben,2018,20_24,67.55138000000001
ben,2018,25_29,83.77808
ben,2018,30_34,86.32559
ben,2018,35_39,86.56548000000001
ben,2018,40_44,87.23524
ben,2018,45_49,86.67433
ben,2018,50_54,84.19187
ben,2018,55_59,77.51931
ben,2018,60_64,73.77563
ben,2018,65,56.0188
ben,2018,total_15,73.25258000000001
ben,2019,15_19,45.68899999999999
ben,2019,20_24,67.52034
ben,2019,25_29,84.02035
ben,2019,30_34,86.5292
ben,2019,35_39,86.72700999999999
ben,2019,40_44,87.44524
ben,2019,45_49,86.85219000000001
ben,2019,50_54,84.37016
ben,2019,55_59,77.62595
ben,2019,60_64,73.72521
ben,2019,65,55.897890000000004
ben,2019,total_15,73.33827
ben,2020,15_19,45.44301
ben,2020,20_24,67.48921
ben,2020,25_29,84.26369
ben,2020,30_34,86.73439
ben,2020,35_39,86.88795
ben,2020,40_44,87.65491
ben,2020,45_49,87.03045999999999
ben,2020,50_54,84.5472
ben,2020,55_59,77.73008
ben,2020,60_64,73.68148000000001
ben,2020,65,55.76477
ben,2020,total_15,73.41736999999999
btn,1990,15_19,31.03554
btn,1990,20_24,57.84595
btn,1990,25_29,75.47811999999999
btn,1990,30_34,79.69524
btn,1990,35_39,80.78426
btn,1990,40_44,79.51903
btn,1990,45_49,83.01669
btn,1990,50_54,75.41856999999999
btn,1990,55_59,72.46234
btn,1990,60_64,59.00688
btn,1990,65,41.67364
btn,1990,total_15,64.37051
btn,1991,15_19,31.37398
btn,1991,20_24,57.60143000000001
btn,1991,25_29,75.01564
btn,1991,30_34,79.03766999999999
btn,1991,35_39,80.18729
btn,1991,40_44,79.07816
btn,1991,45_49,82.70822
btn,1991,50_54,75.37928000000001
btn,1991,55_59,73.15759
btn,1991,60_64,60.160140000000006
btn,1991,65,44.09507
btn,1991,total_15,64.17144
btn,1992,15_19,31.68947
btn,1992,20_24,57.20242
btn,1992,25_29,74.38543
btn,1992,30_34,78.19595
btn,1992,35_39,79.37971
btn,1992,40_44,78.43496999999999
btn,1992,45_49,82.26451999999999
btn,1992,50_54,75.25076999999999
btn,1992,55_59,73.89329000000001
btn,1992,60_64,61.40538000000001
btn,1992,65,46.96107
btn,1992,total_15,63.900330000000004
btn,1993,15_19,32.033809999999995
btn,1993,20_24,56.756930000000004
btn,1993,25_29,73.68829000000001
btn,1993,30_34,77.2855
btn,1993,35_39,78.45415
btn,1993,40_44,77.6423
btn,1993,45_49,81.76316
btn,1993,50_54,75.07642
btn,1993,55_59,74.70889
btn,1993,60_64,62.709419999999994
btn,1993,65,50.18282
btn,1993,total_15,63.62151
btn,1994,15_19,32.46849
btn,1994,20_24,56.45371
btn,1994,25_29,73.10206
btn,1994,30_34,76.50519
btn,1994,35_39,77.62617
btn,1994,40_44,76.84589
btn,1994,45_49,81.31118000000001
btn,1994,50_54,74.99089000000001
btn,1994,55_59,75.5911
btn,1994,60_64,64.04321
btn,1994,65,53.482119999999995
btn,1994,total_15,63.445859999999996
btn,1995,15_19,33.030640000000005
btn,1995,20_24,56.444030000000005
btn,1995,25_29,72.81239000000001
btn,1995,30_34,76.03619
btn,1995,35_39,77.1005
btn,1995,40_44,76.22315
btn,1995,45_49,81.00785
btn,1995,50_54,75.10152
btn,1995,55_59,76.54924
btn,1995,60_64,65.35642
btn,1995,65,56.52782
btn,1995,total_15,63.46004
btn,1996,15_19,33.6919
btn,1996,20_24,56.744659999999996
btn,1996,25_29,72.8495
btn,1996,30_34,75.92528
btn,1996,35_39,77.01209
btn,1996,40_44,75.95486
btn,1996,45_49,80.82073000000001
btn,1996,50_54,75.35889
btn,1996,55_59,77.51003
btn,1996,60_64,66.66287
btn,1996,65,59.17691
btn,1996,total_15,63.748290000000004
btn,1997,15_19,34.40299
btn,1997,20_24,57.31354
btn,1997,25_29,73.18326
btn,1997,30_34,76.14599
btn,1997,35_39,77.26009
btn,1997,40_44,75.98772
btn,1997,45_49,80.83273
btn,1997,50_54,75.79784000000001
btn,1997,55_59,78.46313
btn,1997,60_64,67.89471
btn,1997,65,61.302769999999995
btn,1997,total_15,64.21706
btn,1998,15_19,35.11937
btn,1998,20_24,58.135380000000005
btn,1998,25_29,73.83425
btn,1998,30_34,76.73338000000001
btn,1998,35_39,77.86148
btn,1998,40_44,76.35298
btn,1998,45_49,81.10929
btn,1998,50_54,76.43061999999999
btn,1998,55_59,79.39603000000001
btn,1998,60_64,68.99947
btn,1998,65,62.762980000000006
btn,1998,total_15,64.85163
btn,1999,15_19,35.80198
btn,1999,20_24,59.18703000000001
btn,1999,25_29,74.78699
btn,1999,30_34,77.69908000000001
btn,1999,35_39,78.80395
btn,1999,40_44,77.07073000000001
btn,1999,45_49,81.69476
btn,1999,50_54,77.24979
btn,1999,55_59,80.2956
btn,1999,60_64,69.95822
btn,1999,65,63.48412
btn,1999,total_15,65.63038
btn,2000,15_19,36.40664
btn,2000,20_24,60.40753
btn,2000,25_29,75.99495999999999
btn,2000,30_34,78.99509
btn,2000,35_39,80.03392
btn,2000,40_44,78.12124
btn,2000,45_49,82.55266999999999
btn,2000,50_54,78.20953
btn,2000,55_59,81.16119
btn,2000,60_64,70.74216
btn,2000,65,63.46311
btn,2000,total_15,66.51134
btn,2001,15_19,36.93692
btn,2001,20_24,61.89421
btn,2001,25_29,77.50629
btn,2001,30_34,80.78206999999999
btn,2001,35_39,81.58436
btn,2001,40_44,79.57339
btn,2001,45_49,83.57101
btn,2001,50_54,79.18069
btn,2001,55_59,81.81748
btn,2001,60_64,71.16972
btn,2001,65,62.60645
btn,2001,total_15,67.47411
btn,2002,15_19,37.33419
btn,2002,20_24,63.41525
btn,2002,25_29,79.16202
btn,2002,30_34,82.59949
btn,2002,35_39,83.35767
btn,2002,40_44,81.14021
btn,2002,45_49,84.85313000000001
btn,2002,50_54,80.21365
btn,2002,55_59,82.45161
btn,2002,60_64,71.3545
btn,2002,65,61.03974
btn,2002,total_15,68.52685
btn,2003,15_19,37.52665
btn,2003,20_24,64.75667
btn,2003,25_29,80.76525
btn,2003,30_34,84.24259
btn,2003,35_39,85.13286
btn,2003,40_44,82.62581
btn,2003,45_49,86.2049
btn,2003,50_54,81.19298
btn,2003,55_59,82.97213
btn,2003,60_64,71.25751
btn,2003,65,58.87509
btn,2003,total_15,69.55311999999999
btn,2004,15_19,37.415240000000004
btn,2004,20_24,65.71966
btn,2004,25_29,82.10812
btn,2004,30_34,85.61001999999999
btn,2004,35_39,86.65853
btn,2004,40_44,83.91234
btn,2004,45_49,87.41776
btn,2004,50_54,82.06371
btn,2004,55_59,83.26621999999999
btn,2004,60_64,70.86959
btn,2004,65,56.24915
btn,2004,total_15,70.41463
btn,2005,15_19,36.92967
btn,2005,20_24,66.21764
btn,2005,25_29,83.09665
btn,2005,30_34,86.70506
btn,2005,35_39,87.79947
btn,2005,40_44,84.99483000000001
btn,2005,45_49,88.36353000000001
btn,2005,50_54,82.83873
btn,2005,55_59,83.25669
btn,2005,60_64,70.19329
btn,2005,65,53.30336
btn,2005,total_15,71.0265
btn,2006,15_19,35.98697
btn,2006,20_24,66.30183000000001
btn,2006,25_29,83.69633
btn,2006,30_34,87.54089
btn,2006,35_39,88.52081
btn,2006,40_44,85.86877
btn,2006,45_49,89.0026
btn,2006,50_54,83.52611999999999
btn,2006,55_59,82.97646999999999
btn,2006,60_64,69.29507
btn,2006,65,50.132940000000005
btn,2006,total_15,71.22173000000001
btn,2007,15_19,34.6787
btn,2007,20_24,66.05322
btn,2007,25_29,84.04762
btn,2007,30_34,88.16864
btn,2007,35_39,88.99153000000001
btn,2007,40_44,86.57932
btn,2007,45_49,89.42879
btn,2007,50_54,84.0908
btn,2007,55_59,82.41596
btn,2007,60_64,68.14106
btn,2007,65,46.739020000000004
btn,2007,total_15,71.18305
btn,2008,15_19,33.1067
btn,2008,20_24,65.556
btn,2008,25_29,84.18262
btn,2008,30_34,88.60933
btn,2008,35_39,89.29626
btn,2008,40_44,87.10015
btn,2008,45_49,89.71703000000001
btn,2008,50_54,84.49979
btn,2008,55_59,81.67537
btn,2008,60_64,66.70336999999999
btn,2008,65,43.226890000000004
btn,2008,total_15,70.9854
btn,2009,15_19,31.41286
btn,2009,20_24,64.90039
btn,2009,25_29,84.14591999999999
btn,2009,30_34,88.89862
btn,2009,35_39,89.5414
btn,2009,40_44,87.42402
btn,2009,45_49,89.95338000000001
btn,2009,50_54,84.72803
btn,2009,55_59,80.84961
btn,2009,60_64,65.01144000000001
btn,2009,65,39.68891
btn,2009,total_15,70.72001999999999
btn,2010,15_19,31.146
btn,2010,20_24,65.05013000000001
btn,2010,25_29,84.3
btn,2010,30_34,89.00312
btn,2010,35_39,89.64593
btn,2010,40_44,87.71486999999999
btn,2010,45_49,89.99763
btn,2010,50_54,84.98398
btn,2010,55_59,80.72644
btn,2010,60_64,64.90774
btn,2010,65,39.46648
btn,2010,total_15,71.14806
btn,2011,15_19,30.86413
btn,2011,20_24,65.1847
btn,2011,25_29,84.39674000000001
btn,2011,30_34,89.10276
btn,2011,35_39,89.78604
btn,2011,40_44,87.9577
btn,2011,45_49,90.07504
btn,2011,50_54,85.20784
btn,2011,55_59,80.67223
btn,2011,60_64,64.76453000000001
btn,2011,65,39.26021
btn,2011,total_15,71.54527
btn,2012,15_19,30.588279999999997
btn,2012,20_24,65.31187
btn,2012,25_29,84.4332
btn,2012,30_34,89.20628
btn,2012,35_39,89.95456999999999
btn,2012,40_44,88.15904
btn,2012,45_49,90.18887
btn,2012,50_54,85.40125
btn,2012,55_59,80.6738
btn,2012,60_64,64.57856
btn,2012,65,39.06127
btn,2012,total_15,71.97039000000001
btn,2013,15_19,30.31901
btn,2013,20_24,65.43754
btn,2013,25_29,84.43796999999999
btn,2013,30_34,89.28773000000001
btn,2013,35_39,90.13513
btn,2013,40_44,88.35276999999999
btn,2013,45_49,90.30057
btn,2013,50_54,85.5822
btn,2013,55_59,80.69357
btn,2013,60_64,64.38646
btn,2013,65,38.85857
btn,2013,total_15,72.39867
btn,2014,15_19,30.0545
btn,2014,20_24,65.56697
btn,2014,25_29,84.45687
btn,2014,30_34,89.31057
btn,2014,35_39,90.30861999999999
btn,2014,40_44,88.57883000000001
btn,2014,45_49,90.36986999999999
btn,2014,50_54,85.79578000000001
btn,2014,55_59,80.66726
btn,2014,60_64,64.24313000000001
btn,2014,65,38.64154
btn,2014,total_15,72.79233
btn,2015,15_19,29.79454
btn,2015,20_24,65.69598
btn,2015,25_29,84.51933000000001
btn,2015,30_34,89.26086
btn,2015,35_39,90.46853
btn,2015,40_44,88.85616
btn,2015,45_49,90.39329000000001
btn,2015,50_54,86.05258
btn,2015,55_59,80.57729
btn,2015,60_64,64.15443
btn,2015,65,38.40676
btn,2015,total_15,73.12692
btn,2016,15_19,29.52794
btn,2016,20_24,65.82065
btn,2016,25_29,84.59924000000001
btn,2016,30_34,89.15536
btn,2016,35_39,90.62739
btn,2016,40_44,89.16675
btn,2016,45_49,90.38573000000001
btn,2016,50_54,86.3389
btn,2016,55_59,80.45257
btn,2016,60_64,64.11188
btn,2016,65,38.166740000000004
btn,2016,total_15,73.3778
btn,2017,15_19,29.26078
btn,2017,20_24,65.94606999999999
btn,2017,25_29,84.71994000000001
btn,2017,30_34,88.97972
btn,2017,35_39,90.77555
btn,2017,40_44,89.50225999999999
btn,2017,45_49,90.34124
btn,2017,50_54,86.65021
btn,2017,55_59,80.27199999999999
btn,2017,60_64,64.1048
btn,2017,65,37.91129
btn,2017,total_15,73.56426
btn,2018,15_19,28.992729999999998
btn,2018,20_24,66.06874
btn,2018,25_29,84.87061
btn,2018,30_34,88.76609
btn,2018,35_39,90.90043
btn,2018,40_44,89.84182
btn,2018,45_49,90.28407
btn,2018,50_54,86.95055
btn,2018,55_59,80.07974
btn,2018,60_64,64.10122
btn,2018,65,37.64962
btn,2018,total_15,73.70081
btn,2019,15_19,28.72448
btn,2019,20_24,66.19049
btn,2019,25_29,85.03008
btn,2019,30_34,88.56926999999999
btn,2019,35_39,90.97511
btn,2019,40_44,90.17775
btn,2019,45_49,90.25199
btn,2019,50_54,87.21579
btn,2019,55_59,79.9281
btn,2019,60_64,64.07033
btn,2019,65,37.39305
btn,2019,total_15,73.81325
btn,2020,15_19,28.456159999999997
btn,2020,20_24,66.3137
btn,2020,25_29,85.18089
btn,2020,30_34,88.42402
btn,2020,35_39,90.9942
btn,2020,40_44,90.50086999999999
btn,2020,45_49,90.26811
btn,2020,50_54,87.44121
btn,2020,55_59,79.84309
btn,2020,60_64,64.00333
btn,2020,65,37.148740000000004
btn,2020,total_15,73.91611
bol,1990,15_19,43.04251
bol,1990,20_24,63.88306
bol,1990,25_29,73.703
bol,1990,30_34,77.73602
bol,1990,35_39,78.15772
bol,1990,40_44,78.15738
bol,1990,45_49,76.81049
bol,1990,50_54,73.94405
bol,1990,55_59,69.37064000000001
bol,1990,60_64,64.55114
bol,1990,65,52.49276
bol,1990,total_15,66.13338
bol,1991,15_19,43.14685
bol,1991,20_24,63.972190000000005
bol,1991,25_29,74.20065
bol,1991,30_34,78.25341
bol,1991,35_39,78.83762
bol,1991,40_44,78.83321
bol,1991,45_49,77.56949
bol,1991,50_54,74.65396
bol,1991,55_59,70.03792
bol,1991,60_64,65.13323000000001
bol,1991,65,52.625930000000004
bol,1991,total_15,66.56430999999999
bol,1992,15_19,43.25172
bol,1992,20_24,64.05924
bol,1992,25_29,74.69283
bol,1992,30_34,78.75408
bol,1992,35_39,79.5136
bol,1992,40_44,79.49718
bol,1992,45_49,78.31663
bol,1992,50_54,75.36186
bol,1992,55_59,70.70806999999999
bol,1992,60_64,65.71769
bol,1992,65,52.75322
bol,1992,total_15,67.00493
bol,1993,15_19,43.35729
bol,1993,20_24,64.1443
bol,1993,25_29,75.17882
bol,1993,30_34,79.23756999999999
bol,1993,35_39,80.18089
bol,1993,40_44,80.15169
bol,1993,45_49,79.05058000000001
bol,1993,50_54,76.0632
bol,1993,55_59,71.38096999999999
bol,1993,60_64,66.30624
bol,1993,65,52.87515
bol,1993,total_15,67.44796
bol,1994,15_19,43.46351
bol,1994,20_24,64.22679000000001
bol,1994,25_29,75.66006999999999
bol,1994,30_34,79.70338000000001
bol,1994,35_39,80.83546
bol,1994,40_44,80.79741999999999
bol,1994,45_49,79.77360999999999
bol,1994,50_54,76.75216999999999
bol,1994,55_59,72.05438000000001
bol,1994,60_64,66.89984
bol,1994,65,52.99216
bol,1994,total_15,67.88426
bol,1995,15_19,43.569759999999995
bol,1995,20_24,64.30759
bol,1995,25_29,76.13627
bol,1995,30_34,80.14928
bol,1995,35_39,81.47474
bol,1995,40_44,81.43589
bol,1995,45_49,80.48473
bol,1995,50_54,77.42634
bol,1995,55_59,72.72614
bol,1995,60_64,67.49897
bol,1995,65,53.10508000000001
bol,1995,total_15,68.30886
bol,1996,15_19,44.36822
bol,1996,20_24,64.02826999999999
bol,1996,25_29,76.7743
bol,1996,30_34,81.20100000000001
bol,1996,35_39,83.46861
bol,1996,40_44,84.17873
bol,1996,45_49,83.08115
bol,1996,50_54,79.58299
bol,1996,55_59,73.6543
bol,1996,60_64,70.8733
bol,1996,65,54.30498000000001
bol,1996,total_15,69.56213000000001
bol,1997,15_19,45.17279
bol,1997,20_24,63.73575
bol,1997,25_29,77.29127
bol,1997,30_34,82.17184
bol,1997,35_39,85.31728000000001
bol,1997,40_44,86.63853
bol,1997,45_49,85.45421999999999
bol,1997,50_54,81.62664000000001
bol,1997,55_59,74.37708
bol,1997,60_64,74.11449
